NAME_PY;NAME_CH;NAME_FT;X_COOR;Y_COOR;PRES_LOC;TYPE_PY;TYPE_CH;LEV_RANK;勘誤;BEG_YR;BEG_RULE;END_YR;END_RULE;NOTE_ID;OBJ_TYPE;SYS_ID;GEO_SRC;COMPILER;GEOCOMPLR;CHECKER;END_DATE;BEG_CHG_TY;END_CHG_TY
Xihua Xian;西华县;西華縣;114.35185;33.68238;今河南西华西南后习阳南颍河南岸;Xian;县;6;正確;23;;42;;82022;POINT;82022;FROM_FD;;;;;;
Changping Xian;长平县;長平縣;114.58909;33.86335;今河南西华东北十八里董村;Xian;县;6;正確;-202;;-128;;82028;POINT;82028;FROM_FD;;;;;;
Changping Houguo;长平侯国;長平侯國;114.58909;33.86335;今河南西华东北十八里董村;Guo;国;6;正確;-127;;-107;;82029;POINT;82029;FROM_FD;;;;;;
Changping Xian;长平县;長平縣;114.58909;33.86335;今河南西华东北董村;Xian;县;6;正確;-106;;13;;82030;POINT;82030;FROM_FD;;;;;;
Changzheng Xian;长正县;長正縣;114.58909;33.86335;今河南西华东北董村;Xian;县;6;正確;14;;22;;82031;POINT;82031;FROM_FD;;;;;;
Changping Xian;长平县;長平縣;114.58909;33.86335;今河南西华东北董村;Xian;县;6;正確;23;;555;;82032;POINT;82032;FROM_FD;;;;;;
Nandun Xian;南顿县;南頓縣;114.8367;33.44423;今河南项城西南南顿镇北;Xian;县;6;正確;-202;;555;;82040;POINT;82040;FROM_FD;;;;;;
Xiang Xian;项县;項縣;115.06371;33.39749;今河南沈丘（槐店镇）;Xian;县;6;正確;-202;;555;;82047;POINT;82047;FROM_FD;;;;;;
Yangjia Xian;阳夏县;陽夏縣;114.85638;34.06387;今河南太康县;Xian;县;6;正確;-221;;445;;82053;POINT;82053;FROM_FD;;;;;;
Fugou Xian;扶沟县;扶溝縣;114.56855;34.1884;今河南扶沟东北22公里古城;Xian;县;6;正確;-202;;304;;82058;POINT;82058;FROM_FD;;;;;;
Xinji Xian;新汲县;新汲縣;114.33254;33.99267;今河南扶沟西南10公里柴岗乡汲下村;Xian;县;6;正確;-59;;555;;82061;POINT;82061;FROM_FD;;;;;;
Yilu Xian;宜禄县;宜祿縣;115.2459;33.48011;今河南郸城南宜路镇;Xian;县;6;正確;-202;;13;;82067;POINT;82067;FROM_FD;;;;;;
Shangdou Ting;赏都亭;賞都亭;115.2459;33.48011;今河南郸城南宜路镇;Ting;亭;6;正確;14;;22;;82068;POINT;82068;FROM_FD;;;;;;
Yilu Xian;宜禄县;宜祿縣;115.2459;33.48011;今河南郸城南宜路镇;Xian;县;6;正確;23;;29;;82069;POINT;82069;FROM_FD;;;;;;
Suiyang Xian;睢阳县;睢陽縣;115.64607;34.44766;今河南商丘;Xian;县;6;正確;-225;;597;;82072;POINT;82072;FROM_FD;;;;;;
Gushu Houguo;谷熟侯国;糓熟侯國;115.77325;34.27525;今河南虞城西南谷熟镇;Guo;国;6;正確;26;;36;;82076;POINT;82076;FROM_FD;;;;;;
Meng Xian;蒙县;蒙縣;115.64034;34.54089;今河南商丘（县）北老蒙墙寺;Xian;县;6;正確;-225;;13;;82080;POINT;82080;FROM_FD;;;;;;
Mengen Xian;蒙恩县;蒙恩縣;115.64034;34.54089;今河南商丘县北老蒙墙寺;Xian;县;6;正確;14;;22;;82081;POINT;82081;FROM_FD;;;;;;
Meng Xian;蒙县;蒙縣;115.64034;34.54089;今河南商丘县北老蒙墙寺;Xian;县;6;正確;23;;555;;82082;POINT;82082;FROM_FD;;;;;;
Ningling Xian;宁陵县;寧陵縣;115.31537;34.44598;今河南宁陵;Xian;县;6;正確;-221;;13;;82083;POINT;82083;FROM_FD;;;;;;
Kangshan Xian;康善县;康善縣;115.31537;34.44598;今河南宁陵;Xian;县;6;正確;14;;22;;82084;POINT;82084;FROM_FD;;;;;;
Ningling Xian;宁陵县;寧陵縣;115.31537;34.44598;今河南宁陵;Xian;县;6;正確;23;;555;;82085;POINT;82085;FROM_FD;;;;;;
Ku Xian;苦县;苦縣;115.48136;33.86077;今河南鹿邑;Xian;县;6;正確;-479;;13;;82089;POINT;82089;FROM_FD;;;;;;
Lailing Xian;赖陵县;賴陵縣;115.48136;33.86077;今河南鹿邑;Xian;县;6;正確;14;;22;;82090;POINT;82090;FROM_FD;;;;;;
Ku Xian;苦县;苦縣;115.48136;33.86077;今河南鹿邑;Xian;县;6;正確;23;;336;;82091;POINT;82091;FROM_FD;;;;;;
Ningping Xian;宁平县;甯平縣;115.32458;33.66484;今河南郸城东北宁平镇;Xian;县;6;正確;-202;;219;;82099;POINT;82099;FROM_FD;;;;;;
Wuping Xian;武平县;武平縣;115.28152;33.93942;今河南鹿邑西北庙王庄（武平城）;Xian;县;6;正確;25;;382;;82102;POINT;82102;FROM_FD;;;;;;
Li Xian;栗县;栗縣;116.12141;34.23799;今河南夏邑;Xian;县;6;正確;-224;;-93;;82106;POINT;82106;FROM_FD;;;;;;
Li Houguo;栗侯国;栗侯國;116.12141;34.23799;今河南夏邑;Guo;国;6;正確;-92;;-4;;82107;POINT;82107;FROM_FD;;;;;;
Li Xian;栗县;栗縣;116.12141;34.23799;今河南夏邑;Xian;县;6;正確;4;;13;;82108;POINT;82108;FROM_FD;;;;;;
Chengfu Xian;成富县;成富縣;116.12141;34.23799;今河南夏邑;Xian;县;6;正確;14;;22;;82109;POINT;82109;FROM_FD;;;;;;
Li Xian;栗县;栗縣;116.12141;34.23799;今河南夏邑;Xian;县;6;正確;23;;29;;82110;POINT;82110;FROM_FD;;;;;;
Jiancheng Houguo;建成侯国;建成侯國;116.42841;33.88723;今河南永城东南侯岭西;Guo;国;6;正確;-206;;-181;;82115;POINT;82115;FROM_FD;;;;;;
Jiancheng Xian;建成县;建成縣;116.42841;33.88723;今河南永城东南侯岭西;Xian;县;6;正確;-180;;-56;;82116;POINT;82116;FROM_FD;;;;;;
Jiancheng Houguo;建成侯国;建成侯國;116.42841;33.88723;今河南永城东南侯岭西;Guo;国;6;正確;-55;;22;;82117;POINT;82117;FROM_FD;;;;;;
Jiancheng Xian;建成县;建成縣;116.42841;33.88723;今河南永城东南侯岭西;Xian;县;6;正確;23;;29;;82118;POINT;82118;FROM_FD;;;;;;
Qi Xiang Xian;祁乡县;祁鄉縣;116.16189;34.40723;今河南夏邑东北约24公里;Xian;县;6;正確;-224;;-16;;82119;POINT;82119;FROM_FD;;;;;;
Qixiang Houguo;祁乡侯国;祁鄉侯國;116.16189;34.40723;今河南夏邑东北约49里;Guo;国;6;正確;-15;;7;;82120;POINT;82120;FROM_FD;;;;;;
Qi Xiang Xian;祁乡县;祁鄉縣;116.16189;34.40723;今河南夏邑东北约49里;Xian;县;6;正確;8;;13;;82121;POINT;82121;FROM_FD;;;;;;
Huigu Xian;会谷县;會穀縣;116.16189;34.40723;今河南夏邑东北约49里;Xian;县;6;正確;14;;22;;82122;POINT;82122;FROM_FD;;;;;;
Qi Xiang Xian;祁乡县;祁鄉縣;116.16189;34.40723;今河南夏邑东北约49里;Xian;县;6;正確;23;;29;;82123;POINT;82123;FROM_FD;;;;;;
Zan Xian;酇县;酇縣;116.10895;33.95912;今河南永城西北酇城;Xian;县;6;正確;-224;;13;;82124;POINT;82124;FROM_FD;;;;;;
Zanzhi Xian;酇治县;酇治縣;116.10895;33.95912;今河南永城西北酇城;Xian;县;6;正確;14;;22;;82125;POINT;82125;FROM_FD;;;;;;
Zan Xian;酇县;酇縣;116.10895;33.95912;今河南永城西北酇城;Xian;县;6;正確;23;;36;;82126;POINT;82126;FROM_FD;;;;;;
Jianping Xian;建平县;建平縣;115.94838;34.08172;今河南夏邑西南马头镇;Xian;县;6;正確;-204;;-152;;82130;POINT;82130;FROM_FD;;;;;;
Jianping Houguo;建平侯国;建平侯國;115.94838;34.08172;今河南夏邑西南马头镇;Guo;国;6;正確;-153;;-132;;82131;POINT;82131;FROM_FD;;;;;;
Jianping Xian;建平县;建平縣;115.94838;34.08172;今河南夏邑西南马头镇;Xian;县;6;正確;-131;;-81;;82132;POINT;82132;FROM_FD;;;;;;
Jianping Houguo;建平侯国;建平侯國;115.94838;34.08172;今河南夏邑西南马头镇;Guo;国;6;正確;-80;;13;;82133;POINT;82133;FROM_FD;;;;;;
Tianping Houguo;田平侯国;田平侯國;115.94838;34.08172;今河南夏邑西南马头镇;Guo;国;6;正確;14;;22;;82134;POINT;82134;FROM_FD;;;;;;
Jianping Houguo;建平侯国;建平侯國;115.94838;34.08172;今河南夏邑西南马头镇;Guo;国;6;正確;23;;27;;82135;POINT;82135;FROM_FD;;;;;;
Jianping Xian;建平县;建平縣;115.94838;34.08172;今河南夏邑西南马头镇;Xian;县;6;正確;28;;33;;82136;POINT;82136;FROM_FD;;;;;;
Jingqiu Houguo;敬丘侯国;敬丘侯國;116.28903;34.1117;今河南永城西北太丘;Guo;国;6;正確;-126;;7;;82139;POINT;82139;FROM_FD;;;;;;
Jingqiu Xian;敬丘县;敬丘縣;116.28903;34.1117;今河南永城西北太丘;Xian;县;6;正確;8;;57;;82140;POINT;82140;FROM_FD;;;;;;
Mang Xian;芒县;芒縣;116.43211;34.03668;今河南永城东北陈集东;Xian;县;6;正確;-225;;-202;;82142;POINT;82142;FROM_FD;;;;;;
Mang Houguo;芒侯国;芒侯國;116.43211;34.03668;今河南永城东北陈集东;Guo;国;6;正確;-201;;196;;82143;POINT;82143;FROM_FD;;;;;;
Mang Xian;芒县;芒縣;116.43211;34.03668;今河南永城东北陈集东;Xian;县;6;正確;-195;;13;;82144;POINT;82144;FROM_FD;;;;;;
Bozhi Xian;博治县;博治縣;116.43211;34.03668;今河南永城东北陈集东;Xian;县;6;正確;14;;22;;82145;POINT;82145;FROM_FD;;;;;;
Mang Xian;芒县;芒縣;116.43211;34.03668;今河南永城东北陈集东;Xian;县;6;正確;23;;43;;82146;POINT;82146;FROM_FD;;;;;;
Yu Xian;虞县;虞縣;115.88795;34.51082;今河南虞城北利民镇西南;Xian;县;6;正確;-225;;13;;82148;POINT;82148;FROM_FD;;;;;;
Chending Ting;陈定亭;陳定亭;115.88795;34.51082;今河南虞城北利民镇西南;Ting;亭;6;正確;14;;22;;82149;POINT;82149;FROM_FD;;;;;;
Yu Xian;虞县;虞縣;115.88795;34.51082;今河南虞城北利民镇西南;Xian;县;6;正確;23;;512;;82150;POINT;82150;FROM_FD;;;;;;
Xiangyi Xian;襄邑县;襄邑縣;115.06597;34.4305;今河南睢县;Xian;县;6;正確;-225;;13;;82154;POINT;82154;FROM_FD;;;;;;
Xiangping Xian;襄平县;襄平縣;115.06597;34.4305;今河南睢县;Xian;县;6;正確;14;;22;;82155;POINT;82155;FROM_FD;;;;;;
Xiangyi Xian;襄邑县;襄邑縣;115.06597;34.4305;今河南睢县;Xian;县;6;正確;23;;25;;82156;POINT;82156;FROM_FD;;;;;;
Xiangyi Houguo;襄邑侯国;襄邑侯國;115.06597;34.4305;今河南睢县;Guo;国;6;正確;26;;36;;82157;POINT;82157;FROM_FD;;;;;;
Zhe Xian;柘县;柘縣;115.29646;34.07661;今河南柘城;Xian;县;6;正確;-224;;283;;82167;POINT;82167;FROM_FD;;;;;;
Yan Xian;傿县;傿縣;115.30587;34.21413;今河南柘城北远襄集;Xian;县;6;正確;-202;;13;;82173;POINT;82173;FROM_AC;;;;;;
Shuntong Xian;顺通县;順通縣;115.30587;34.21413;今河南柘城北远襄集;Xian;县;6;正確;14;;22;;82174;POINT;82174;FROM_AC;;;;;;
Yanxian;[阝焉]县;[阝焉]縣;115.30587;34.21413;今河南柘城北远襄集;Xian;县;6;正確;23;;288;;82175;POINT;82175;FROM_AC;;;;;;
Anping Xian;安平县;安平縣;115.12392;33.99283;今河南柘城西南安平镇;Xian;县;6;正確;25;;29;;82177;POINT;82177;FROM_FD;;;;;;
Anyang Houguo;安阳侯国;安陽侯國;114.3455;36.09834;今河南安阳;Guo;国;6;正確;-148;;-141;;82185;POINT;82185;FROM_FD;;;;;;
Anyang Houguo;安阳侯国;安陽侯國;114.3455;36.09834;今河南安阳;Guo;国;6;正確;-125;;-121;;82186;POINT;82186;FROM_FD;;;;;;
Hanhui Houguo;邯会侯国;邯會侯國;114.09924;36.31052;今河北临漳邺镇西五十五里;Guo;国;6;正確;-127;;4;;82195;POINT;82195;FROM_FD;;;;;;
Ye Xian;邺县;鄴縣;114.41195;36.27238;今河北临漳西南邺镇;Xian;县;6;正確;-421;;312;;82196;POINT;82196;FROM_FD;;;;;;
Dangyin Xian;荡阴县;蕩陰縣;114.35269;35.92552;今河南汤阴;Xian;县;6;正確;-221;;533;;82207;POINT;82207;FROM_FD;;;;;;
Longlü Xian;隆虑县;隆慮縣;113.8128;36.0688;今河南林县;Xian;县;6;正確;-205;;-202;;82213;POINT;82213;FROM_FD;;;;;;
Longlü Houguo;隆虑侯国;隆慮侯國;113.8128;36.0688;今河南林县;Guo;国;6;正確;-201;;-150;;82214;POINT;82214;FROM_FD;;;;;;
Longlü Xian;隆虑县;隆慮縣;113.8128;36.0688;今河南林县;Xian;县;6;正確;-149;;105;;82215;POINT;82215;FROM_FD;;;;;;
Wuan Xian;武安县;武安縣;113.95383;36.63715;今河北武安西南固镇;Xian;县;6;正確;-228;;13;;82226;POINT;82226;FROM_FD;;;;;;
Huanan Xian;桓安县;桓安縣;113.95383;36.63715;今河北武安西南固镇;Xian;县;6;正確;14;;22;;82227;POINT;82227;FROM_FD;;;;;;
Wuan Xian;武安县;武安縣;113.95383;36.63715;今河北武安西南固镇;Xian;县;6;正確;23;;589;;82228;POINT;82228;FROM_FD;;;;;;
She Xian;涉县;涉縣;113.6704;36.56414;今河南省涉县治;Xian;县;6;正確;-203;4;-126;4;82234;POINT;82234;FROM_FD;傅林祥;孙涛;;;新建;更名
She Houguo;涉侯国;涉侯國;113.6704;36.56414;今河南省涉县治;Guo;国;6;正確;-125;4;-113;4;82235;POINT;82235;FROM_FD;傅林祥;孙涛;;;更名;更名
She Xian;涉县;涉縣;113.6704;36.56414;今河南省涉县治;Xian;县;6;正確;-112;4;25;4;82236;POINT;82236;FROM_FD;傅林祥;孙涛;;;更名;更名
She Houguo;涉侯国;涉侯國;113.6704;36.56414;今河南省涉县治;Guo;国;6;正確;26;4;189;4;0;POINT;200043;FROM_FD;傅林祥;孙涛;;;更名;更名
Neihuang Xian;内黄县;內黃縣;114.6647;35.98288;今河南汤阴东北故城;Xian;县;6;正確;-203;;533;;82244;POINT;82244;FROM_FD;;;;;;
Fanyang Xian;繁阳县;繁陽縣;114.86162;36.07414;今河南内黄北楚旺镇附近;Xian;县;6;正確;-203;;444;;82247;POINT;82247;FROM_FD;;;;;;
Ji Xian;汲县;汲縣;113.96856;35.38237;今河南卫辉市西南汲城;Xian;县;6;正確;-221;;-197;;82252;POINT;82252;FROM_FD;;;;;;
Ji Houguo;汲侯国;汲侯國;113.96856;35.38237;今河南卫辉市西南汲城;Guo;国;6;正確;-166;;-131;;82253;POINT;82253;FROM_FD;;;;;;
Ji Xian;汲县;汲縣;113.96856;35.38237;今河南卫辉市西南汲城;Xian;县;6;正確;-130;;449;;82254;POINT;82254;FROM_FD;;;;;;
Huojia Xian;获嘉县;獲嘉縣;113.78211;35.18605;今河南新乡西南张故城;Xian;县;6;正確;-111;;84;;82258;POINT;82258;FROM_FD;;;;;;
Xiuwu Xian;修武县;修武縣;113.66022;35.26813;今河南获嘉;Xian;县;6;正確;-221;;625;;82265;POINT;82265;FROM_FD;;;;;;
Chaoge Xian;朝歌县;朝歌縣;114.19437;35.60645;今河南淇县;Xian;县;6;正確;-221;;13;;82267;POINT;82267;FROM_FD;;;;;;
Yage Xian;雅歌县;雅歌縣;114.19437;35.60645;今河南淇县;Xian;县;6;正確;14;;22;;82268;POINT;82268;FROM_FD;;;;;;
Chaoge Xian;朝歌县;朝歌縣;114.19437;35.60645;今河南淇县;Xian;县;6;正確;22;;534;;82269;POINT;82269;FROM_FD;;;;;;
Gong Xian;共县;共縣;113.79414;35.45868;今河南辉县市;Xian;县;6;正確;-221;;-200;;82273;POINT;82273;FROM_FD;;;;;;
Gong Houguo;共侯国;共侯國;113.79414;35.45868;今河南辉县市;Guo;国;6;正確;-199;;-161;;82274;POINT;82274;FROM_FD;;;;;;
Gong Xian;共县;共縣;113.79414;35.45868;今河南辉县市;Xian;县;6;正確;-160;;555;;82275;POINT;82275;FROM_FD;;;;;;
Suanzao Xian;酸枣县;酸棗縣;114.06642;35.13857;今河南原阳县东北延州;Xian;县;6;正確;-242;;486;;82282;POINT;82282;FROM_FD;;;;;;
Yan Xian;燕县;燕縣;114.35148;35.24676;今河南延津东北张杏庄附近;Xian;县;6;正確;-242;;397;;82289;POINT;82289;FROM_FD;;;;;;
Liyang Xian;黎阳县;黎陽縣;114.59687;35.68427;今河南浚县东郊大伾山东北;Xian;县;6;正確;-203;;14;;82314;POINT;82314;FROM_FD;;;;;;
Lizheng Xian;黎蒸县;黎蒸縣;114.59687;35.68427;今河南浚县东郊大伾山东北;Xian;县;6;正確;14;;22;;82315;POINT;82315;FROM_FD;;;;;;
Liyang Xian;黎阳县;黎陽縣;114.59687;35.68427;今河南浚县东郊大伾山东北;Xian;县;6;正確;23;;421;;82316;POINT;82316;FROM_FD;;;;;;
Baima Xian;白马县;白馬縣;114.70915;35.5351;今河南滑县东南白马墙;Xian;县;6;正確;-242;;588;;82320;POINT;82320;FROM_FD;;;;;;
Fengqiu Xian;封丘县;封丘縣;114.40883;35.03968;今河南封丘县;Xian;县;6;正確;-196;;446;;82323;POINT;82323;FROM_FD;;;;;;
Zai Xian;甾县;甾縣;115.19367;34.68144;今河南民权王桥镇西南二十里;Xian;县;6;正確;-225;;13;;82328;POINT;82328;FROM_FD;;;;;;
Jiagu Xian;嘉谷县;嘉穀縣;115.19367;34.68144;今河南民权王桥镇西南二十里;Xian;县;6;正確;14;;22;;82329;POINT;82329;FROM_FD;;;;;;
Zai Xian;甾县;甾縣;115.19367;34.68144;今河南民权王桥镇西南二十里;Xian;县;6;正確;23;;84;;82330;POINT;82330;FROM_FD;;;;;;
Zhongmou Houguo;中牟侯国;中牟侯國;114.05868;34.73158;今河南中牟县东六里;Guo;国;6;正確;-195;;-113;;82395;POINT;82395;FROM_FD;;;;;;
Zhongmou Xian;中牟县;中牟縣;114.05868;34.73158;今河南中牟县东六里;Xian;县;6;正確;-112;;446;;82396;POINT;82396;FROM_FD;;;;;;
Chenggao Xian;成皋县;成皋縣;113.19088;34.85169;今河南荥阳西北虎牢关;Xian;县;6;正確;-205;;534;;82439;POINT;82439;FROM_FD;;;;;;
Yangzhai Xian;阳翟县;陽翟縣;113.46706;34.16249;今河南禹州市;Xian;县;6;正確;-230;;13;;82453;POINT;82453;FROM_FD;;;;;;
Yingchuan Xian;颍川县;潁川縣;113.46706;34.16249;今河南禹州市;Xian;县;6;正確;14;;22;;82454;POINT;82454;FROM_FD;;;;;;
Yangzhai Xian;阳翟县;陽翟縣;113.46706;34.16249;今河南禹州市;Xian;县;6;正確;23;;1637;;82455;POINT;82455;FROM_FD;;;;;;
Mi Xian;密县;密縣;113.49292;34.44397;今河南密县东南大隗镇故城;Xian;县;6;正確;-205;;555;;82458;POINT;82458;FROM_AC;;;;;;
Xinzheng Xian;新郑县;新鄭縣;113.71909;34.39732;今河南新郑;Xian;县;6;正確;-230;;288;;82461;POINT;82461;FROM_FD;;;;;;
Yuanling Xian;苑陵县;苑陵縣;113.84439;34.4624;今河南新郑东北龙王乡苑陵故城;Xian;县;6;正確;-230;;13;;82463;POINT;82463;FROM_FD;;;;;;
Zuoting Xian;左亭县;左亭縣;113.84439;34.4624;今河南新郑东北龙王乡苑陵故城;Xian;县;6;正確;14;;22;;82464;POINT;82464;FROM_FD;;;;;;
Yuanling Xian;苑陵县;苑陵縣;113.84439;34.4624;今河南新郑东北龙王乡苑陵故城;Xian;县;6;正確;23;;605;;82465;POINT;82465;FROM_FD;;;;;;
Gushi Xian;故市县;故市縣;113.54451;34.89021;今河南郑州市西北三十五里;Xian;县;6;正確;-205;;-202;;82470;POINT;82470;FROM_FD;;;;;;
Gushi Houguo;故市侯国;故市侯國;113.54451;34.89021;今河南郑州市西北三十五里;Guo;国;6;正確;-201;;-113;;82471;POINT;82471;FROM_FD;;;;;;
Gushi Xian;故市县;故市縣;113.54451;34.89021;今河南郑州市西北三十五里;Xian;县;6;正確;-112;;30;;82472;POINT;82472;FROM_FD;;;;;;
Pinglu Houguo;平陆侯国;平陸侯國;114.24732;34.56137;今河南尉氏县东北三十五里;Guo;国;6;正確;-156;;24;;82478;POINT;82478;FROM_FD;;;;;;
Yewang Xian;野王县;野王縣;112.93699;35.0893;今河南沁阳市;Xian;县;6;正確;-221;;13;;82485;POINT;82485;FROM_FD;;;;;;
